學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
111,公立,技專校院,0046,國立臺北護理健康大學,在職,碩士班,70,0,57,0,81.43,一、發展成效：107-110學年度註冊率均值96.61%。 二、各碩士在職專班發展特色與內容： 1. 護理所：提供專師、成人、老人、兒童、婦女、社區、精神與護理資訊共八個進階護理專業領域課程，以培育各領域進階專業護理人才。 2. 健管所：強調理論與實務並重、藉以提升健康事業專題之分析能力，並具備倫理及關懷環境之基本素養，同時兼具領導、問題解決與決策之實務能力，以培育優秀的健康事業經營實務領導人才。 3. 聽語所：培養實務與研究能力兼具的語言治療師及聽力師，使其具備足夠的專業能力，評估治療語言及聽力障礙人口，並從事研究工作；或培養聽語研究人才，以從事聽語相關研究。 4. 運保所：結合運動科學及保健醫學理念，培養運動保健專業人才，為運動員及一般社會大眾建構一完善的健康與運動安全防護體系。
111,公立,技專校院,0046,國立臺北護理健康大學,日間,博士班,12,0,12,5,100.00,一、發展成效：107-110學年度註冊率均達100%。 二、發展特色與內容： 1. 本校設校源遠流長，為我國第一所護理技術職業教育高等學府，歷來扮演護理健康技職教育先驅者及示範者之角色，亦為國內唯一培育護理博士的技職殿堂。 2. 本校護理系博士班以培育領導、教育與研究的高階護理專業人才為宗旨。基於學生入前護理專業進階能力與實務學養為基礎，更進一步培育其科學研究、領導管理與教育能力之持續發展。 3. 本校護理博士班強調創新研究、結合理論與實務，建構實證護理之模式，以推動優質化的護理專業以期培育學生能： (1)發展護理專業知識、(2)建構護理專業實務或教育模式、(3)執行嚴謹的科學研究、(4)參與國際學術或專業活動、(5)分析健康政策相關議題與解決方案、(6)展現領導與決策的行動。
111,公立,技專校院,0047,國立高雄餐旅大學,日間,五專,50,0,50,0,100.00,十大特色 一、 全國唯一餐旅專業大學。 二、 專業師資、實用課程、先進設備及人文氣息的環境。 三、 經年常綠、四季有花、蘊含藝術情境的柔性校園。 四、 實施外語分級教學，提升學生外語能力。 五、 全校完善綿密網路，可隨時截取豐富資訊。 六、 實施勞作教育，養成學生勤勞健康習慣。 七、 新生全部住校，學習尊重與包容的美德。 八、 專科部採實務導向，大學部重經營管理知能焠煉。 九、 學生畢業前海外參訪實習，拓展國際視野。 十、 促進產學合作設立國際學院，校務全面接軌國際化。
111,公立,技專校院,0047,國立高雄餐旅大學,日間,學士班(含四技),580,1,574,77,99.24,十大特色 一、 全國唯一餐旅專業大學。 二、 專業師資、實用課程、先進設備及人文氣息的環境。 三、 經年常綠、四季有花、蘊含藝術情境的柔性校園。 四、 實施外語分級教學，提升學生外語能力。 五、 全校完善綿密網路，可隨時截取豐富資訊。 六、 實施勞作教育，養成學生勤勞健康習慣。 七、 新生全部住校，學習尊重與包容的美德。 八、 專科部採實務導向，大學部重經營管理知能焠煉。 九、 學生畢業前海外參訪實習，拓展國際視野。 十、 促進產學合作設立國際學院，校務全面接軌國際化。
111,公立,技專校院,0047,國立高雄餐旅大學,日間,二年制大學(二技),40,0,34,0,85.00,十大特色 一、 全國唯一餐旅專業大學。 二、 專業師資、實用課程、先進設備及人文氣息的環境。 三、 經年常綠、四季有花、蘊含藝術情境的柔性校園。 四、 實施外語分級教學，提升學生外語能力。 五、 全校完善綿密網路，可隨時截取豐富資訊。 六、 實施勞作教育，養成學生勤勞健康習慣。 七、 新生全部住校，學習尊重與包容的美德。 八、 專科部採實務導向，大學部重經營管理知能焠煉。 九、 學生畢業前海外參訪實習，拓展國際視野。 十、 促進產學合作設立國際學院，校務全面接軌國際化。
111,公立,技專校院,0047,國立高雄餐旅大學,進修,學士班(含四技),279,0,193,0,69.18,修業年限：4年，得延長修業2年。上課時間：週一至週五13:20 ~ 21:50。教學資源：專業師資、實用課程、先進設備及人文氣息的環境。實習制度：實施校外實習制度，透過與業界洽談暨校園徵才方式，提供學生選擇實習單位及海外實習機會，於大三前往業界實習一年。海外參訪:於大4下實施海外參訪，至國外參訪研習。
111,公立,技專校院,0047,國立高雄餐旅大學,進修,二年制大學(二技),116,0,69,0,59.48,修業年限：2年，得延長修業2年。上課時間：週一至週五13:20 ~ 21:50。教學資源：專業師資、實用課程、先進設備及人文氣息的環境。實習制度(僅餐飲管理系)：實施校外實習制度，透過與業界洽談暨校園徵才方式，提供學生選擇實習單位及海外實習機會，於二年級上學期前往業界實習半年。
111,公立,技專校院,0047,國立高雄餐旅大學,日間,碩士班,86,0,67,8,79.79,本校碩士班招生特色： 本校創立「餐旅」、「觀光」、「飲食文化暨餐飲創新」及「國際觀光餐旅全英文學位」四大領域研究所。 「餐旅管理研究所」以實務為基礎的教學理念，透過理論探討及產學合作機制，提升餐旅產業的人力素質，以培育整合理論與實務，且具有創新能力的餐旅經營管理人才或投入餐旅相關業界之專業研發人員。 「觀光研究所」配合本校觀光技職教學與實務導向，強調管理知識與技能應用在實際經營問題的探討與研究，以旅遊理論利基應用在觀光實務問題的解決，培育學生具備未來觀光產業所需人才之專業能力。 「飲食文化暨餐飲創新研究所」以廚藝科技為核心，推動餐飲創新研發，豐富優異的廚藝美食創造力，融合多元文化及文化創意商品推動，並整合文化傳播，奠定學生在食創產業國際化之競爭力。「國際觀光餐旅全英文碩士學位學程」透過外語與專業結合的教學模式(CLIL)，培育學生最新國際觀光餐旅知識、趨勢發展與管理知能。
111,公立,技專校院,0047,國立高雄餐旅大學,在職,碩士班,16,0,7,0,43.75,本校碩士班招生特色： 本校創立「餐旅」、「觀光」、「飲食文化暨餐飲創新」及「國際觀光餐旅全英文學位」四大領域研究所。 「餐旅管理研究所」以實務為基礎的教學理念，透過理論探討及產學合作機制，提升餐旅產業的人力素質，以培育整合理論與實務，且具有創新能力的餐旅經營管理人才或投入餐旅相關業界之專業研發人員。 「觀光研究所」配合本校觀光技職教學與實務導向，強調管理知識與技能應用在實際經營問題的探討與研究，以旅遊理論利基應用在觀光實務問題的解決，培育學生具備未來觀光產業所需人才之專業能力。 「飲食文化暨餐飲創新研究所」以廚藝科技為核心，推動餐飲創新研發，豐富優異的廚藝美食創造力，融合多元文化及文化創意商品推動，並整合文化傳播，奠定學生在食創產業國際化之競爭力。「國際觀光餐旅全英文碩士學位學程」透過外語與專業結合的教學模式(CLIL)，培育學生最新國際觀光餐旅知識、趨勢發展與管理知能。
111,公立,技專校院,0047,國立高雄餐旅大學,日間,博士班,5,0,5,1,100.00,本校博士班招生特色： 本校博士班分為「學術研究」及「產學合作」雙類群。 「產業研究」著重提升學生宏觀思辨、專業表達及創新能力，結合跨領域專業學程，建構理論與實務應用的專業能力，培育產業全方位優質人才；「產學合作」強調知識管理與技能，應用於探討與研究產業經營，並結合業界高階管理者的實務課程，培育應用與解決能力均優的專業人才。
111,公立,一般大學,0048,國立金門大學,日間,學士班(含四技),742,0,581,57,79.85,本校日間部學士班具大學多元入學管道(繁星推薦、申請入學、分發入學)、四技二專管道(特殊選才、甄選入學、聯合登記分發）、運動成績優良甄試入學、特殊選才等量內招生名額，並獲教育部核定招收四技二專技優甄審、身心障甄學生升學大專校院甄試、大學辦理願景計畫、「擴充半導體、AI、機械領域系所招生外加名額」、「原住民族及離島地區醫事人員養成計畫」、以及各管道之原住民、離島地區居民等外加名額，力求透過招生管道之豐富性，使本校於少子化浪潮中，自學生入學階段前，就採策略性作為持續精進校務經營量能，同時保有社會責任與永續發展之展望。
111,公立,一般大學,0048,國立金門大學,進修,學士班(含四技),219,0,192,0,87.67,本校為推動政府辦理回流教育培育高級專業人才，提供終身學習環境，特依據教育部頒訂「大學辦理招生規定審核作業要點」之規定，辦理進修學士班，提供結合理論與實務之學士學位課程以訓練高層技術人才。計有企業管理學系、觀光管理學系、運動與休閒學系、社會工作學系及國際暨大陸事務學系等。
