學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-小計,學期間退學人數-因成績不佳或曠課時數過多,學期間退學人數-因操行成績,學期間退學人數-因志趣不合,學期間退學人數-因休學逾期未復學,學期間退學人數-因懷孕,學期間退學人數-因育嬰,學期間退學人數-因傷病,學期間退學人數-因工作需求,學期間退學人數-因經濟困難,學期間退學人數-因生涯規劃,學期間退學人數-其他(不含死亡)
110,1,私立,技專校院,1024,崑山科技大學,碩士班(日間),女,120,10,1,0,1,7,0,0,0,1,0,0,0
110,1,私立,技專校院,1024,崑山科技大學,碩士在職專班,女,52,1,0,0,0,0,0,0,0,0,0,1,0
110,1,私立,技專校院,1024,崑山科技大學,博士班,女,6,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),男,3819,233,1,0,88,107,0,0,1,7,1,6,4
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),男,818,110,0,0,7,78,0,0,1,4,1,0,3
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),男,82,3,1,0,0,2,0,0,0,0,0,0,0
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,男,85,13,0,0,0,6,0,0,1,0,0,0,0
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),女,5285,247,2,0,103,122,0,0,1,1,1,0,5
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),女,1164,96,0,0,12,50,0,0,0,6,0,0,2
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),女,92,7,1,0,0,5,0,0,0,0,0,0,1
110,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,女,113,5,0,0,0,3,0,0,0,0,0,0,1
110,1,私立,技專校院,1026,樹德科技大學,二專(進修),男,204,13,0,0,3,3,0,0,0,0,0,0,0
110,1,私立,技專校院,1026,樹德科技大學,學士班(日間),男,3226,144,27,0,45,36,0,0,0,2,5,3,0
110,1,私立,技專校院,1026,樹德科技大學,學士班(進修),男,868,73,7,0,16,16,0,0,0,1,1,4,0
110,1,私立,技專校院,1026,樹德科技大學,碩士班(日間),男,89,7,0,0,0,5,0,0,0,0,0,0,0
110,1,私立,技專校院,1026,樹德科技大學,碩士在職專班,男,170,5,2,0,0,1,0,0,0,1,0,0,0
110,1,私立,技專校院,1026,樹德科技大學,博士班,男,13,2,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1026,樹德科技大學,二專(進修),女,191,18,0,0,1,6,0,0,0,1,1,1,0
110,1,私立,技專校院,1026,樹德科技大學,學士班(日間),女,4159,168,11,0,66,31,0,0,7,8,7,5,0
110,1,私立,技專校院,1026,樹德科技大學,學士班(進修),女,784,39,2,0,11,8,0,0,1,3,0,1,0
110,1,私立,技專校院,1026,樹德科技大學,碩士班(日間),女,125,6,0,0,1,2,0,0,0,0,1,2,0
110,1,私立,技專校院,1026,樹德科技大學,碩士在職專班,女,195,5,1,0,0,4,0,0,0,0,0,0,0
110,1,私立,技專校院,1026,樹德科技大學,博士班,女,19,3,1,0,0,1,0,0,0,0,0,0,0
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),男,1117,58,6,1,28,17,0,0,0,0,0,4,1
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),男,111,5,1,0,0,2,0,0,0,0,0,2,0
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,男,4,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,男,53,1,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),女,1727,63,0,0,46,6,0,0,0,0,0,4,0
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),女,263,11,0,0,1,7,0,0,1,0,0,2,0
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,女,15,1,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,女,58,1,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,一般大學,1028,臺北醫學大學,學士班(日間),男,1867,97,2,0,30,59,0,0,0,2,0,2,0
110,1,私立,一般大學,1028,臺北醫學大學,碩士班(日間),男,224,14,1,0,2,8,0,0,0,0,0,0,0
110,1,私立,一般大學,1028,臺北醫學大學,碩士在職專班,男,87,5,0,0,0,5,0,0,0,0,0,0,0
110,1,私立,一般大學,1028,臺北醫學大學,博士班,男,317,5,0,0,1,4,0,0,0,0,0,0,0
110,1,私立,一般大學,1028,臺北醫學大學,學士班(日間),女,2684,81,1,0,30,45,0,0,0,0,0,2,0
110,1,私立,一般大學,1028,臺北醫學大學,碩士班(日間),女,467,11,1,0,1,8,0,0,0,0,0,1,0
110,1,私立,一般大學,1028,臺北醫學大學,碩士在職專班,女,227,6,0,0,0,4,0,0,0,0,0,1,0
110,1,私立,一般大學,1028,臺北醫學大學,博士班,女,264,8,1,0,0,1,0,0,1,2,0,2,1
110,1,私立,一般大學,1029,中山醫學大學,學士班(日間),男,2158,110,2,0,31,71,0,0,0,0,0,1,0
110,1,私立,一般大學,1029,中山醫學大學,學士班(進修),男,39,1,1,0,0,0,0,0,0,0,0,0,0
110,1,私立,一般大學,1029,中山醫學大學,碩士班(日間),男,175,8,2,0,0,4,0,0,0,1,0,0,0
110,1,私立,一般大學,1029,中山醫學大學,碩士在職專班,男,29,3,0,0,0,2,0,0,0,0,0,0,0
110,1,私立,一般大學,1029,中山醫學大學,博士班,男,109,2,0,0,0,2,0,0,0,0,0,0,0
110,1,私立,一般大學,1029,中山醫學大學,學士班(日間),女,3897,189,0,0,60,117,0,0,0,0,1,2,0
110,1,私立,一般大學,1029,中山醫學大學,學士班(進修),女,83,1,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,一般大學,1029,中山醫學大學,碩士班(日間),女,357,12,4,0,1,6,0,0,0,0,0,0,0
110,1,私立,一般大學,1029,中山醫學大學,碩士在職專班,女,136,4,0,0,0,1,0,0,0,0,1,0,0
110,1,私立,一般大學,1029,中山醫學大學,博士班,女,69,2,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1030,龍華科技大學,五專,男,604,32,1,7,11,12,0,0,0,0,0,0,0
110,1,私立,技專校院,1030,龍華科技大學,學士班(日間),男,5146,236,30,0,72,80,0,0,1,5,2,11,0
110,1,私立,技專校院,1030,龍華科技大學,學士班(進修),男,2512,181,15,0,20,70,0,0,1,13,3,1,3
110,1,私立,技專校院,1030,龍華科技大學,碩士班(日間),男,219,41,7,0,2,21,0,0,0,4,0,0,0
110,1,私立,技專校院,1030,龍華科技大學,碩士在職專班,男,89,3,0,0,1,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1030,龍華科技大學,五專,女,75,4,0,2,1,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1030,龍華科技大學,學士班(日間),女,2512,105,9,0,25,51,0,0,0,1,2,3,1
110,1,私立,技專校院,1030,龍華科技大學,學士班(進修),女,722,60,0,0,10,29,0,1,0,5,0,0,0
110,1,私立,技專校院,1030,龍華科技大學,碩士班(日間),女,103,13,2,0,0,6,0,0,0,5,0,0,0
110,1,私立,技專校院,1030,龍華科技大學,碩士在職專班,女,22,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1031,輔英科技大學,五專,男,308,17,2,0,3,7,0,0,0,0,0,3,0
110,1,私立,技專校院,1031,輔英科技大學,學士班(日間),男,1643,121,7,0,25,37,0,0,2,11,2,9,0
110,1,私立,技專校院,1031,輔英科技大學,學士班(進修),男,613,66,3,0,3,31,0,0,1,7,0,1,0
110,1,私立,技專校院,1031,輔英科技大學,碩士班(日間),男,42,2,0,0,0,0,0,0,0,0,0,0,1
110,1,私立,技專校院,1031,輔英科技大學,碩士在職專班,男,3,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1031,輔英科技大學,五專,女,2374,76,4,0,33,22,0,0,1,0,0,10,0
110,1,私立,技專校院,1031,輔英科技大學,學士班(日間),女,3604,131,5,0,36,41,1,0,2,3,2,19,4
110,1,私立,技專校院,1031,輔英科技大學,學士班(進修),女,921,62,0,0,3,25,0,1,2,8,0,3,1
110,1,私立,技專校院,1031,輔英科技大學,碩士班(日間),女,128,5,1,0,0,2,0,0,0,1,0,0,0
110,1,私立,技專校院,1031,輔英科技大學,碩士在職專班,女,92,4,1,0,0,2,0,0,0,1,0,0,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(日間),男,21,1,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),男,138,46,0,0,10,25,0,0,0,5,0,1,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),男,4296,189,8,0,64,77,0,0,0,2,0,12,1
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),男,2107,160,3,0,16,82,0,0,1,27,1,3,2
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),男,158,14,2,0,1,8,0,0,0,1,0,0,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,男,195,13,1,0,0,10,0,0,0,0,0,0,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(日間),女,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),女,85,14,0,0,2,7,0,0,0,3,0,0,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),女,2836,96,2,0,36,27,0,0,0,1,1,15,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),女,1345,79,0,0,2,37,0,0,0,21,0,3,1
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),女,111,7,1,0,0,4,0,0,0,0,0,0,0
110,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,女,85,2,1,0,0,1,0,0,0,0,0,0,0
110,1,私立,一般大學,1033,長榮大學,學士班(日間),男,3203,203,11,0,80,1,0,0,0,2,1,9,0
110,1,私立,一般大學,1033,長榮大學,學士班(進修),男,217,47,0,0,29,0,0,0,1,1,2,0,0
110,1,私立,一般大學,1033,長榮大學,碩士班(日間),男,96,22,5,0,0,0,0,0,0,0,1,0,0
110,1,私立,一般大學,1033,長榮大學,碩士在職專班,男,79,5,1,0,1,0,0,0,0,1,0,1,0
110,1,私立,一般大學,1033,長榮大學,博士班,男,35,2,1,0,0,0,0,0,0,1,0,0,0
110,1,私立,一般大學,1033,長榮大學,學士班(日間),女,3903,218,2,0,137,2,0,0,1,2,1,6,0
110,1,私立,一般大學,1033,長榮大學,學士班(進修),女,95,41,0,0,32,0,0,0,0,0,0,0,0
110,1,私立,一般大學,1033,長榮大學,碩士班(日間),女,172,16,7,0,0,0,0,0,1,0,1,1,0
110,1,私立,一般大學,1033,長榮大學,碩士在職專班,女,36,2,0,0,0,0,0,0,0,1,0,1,0
110,1,私立,一般大學,1033,長榮大學,博士班,女,13,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,二專(進修),男,20,1,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,五專,男,32,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,學士班(日間),男,2667,105,16,1,44,23,0,0,0,1,1,3,0
110,1,私立,技專校院,1034,弘光科技大學,學士班(進修),男,1570,121,14,0,24,47,0,0,0,2,0,0,1
110,1,私立,技專校院,1034,弘光科技大學,碩士班(日間),男,58,5,3,0,1,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,碩士在職專班,男,24,4,0,0,0,3,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,博士班,男,2,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,二專(進修),女,113,22,1,0,0,13,0,0,0,2,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,五專,女,228,4,0,0,3,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,學士班(日間),女,5283,154,8,0,71,59,0,0,0,2,1,2,0
110,1,私立,技專校院,1034,弘光科技大學,學士班(進修),女,2436,161,6,0,37,80,0,0,0,1,0,2,0
110,1,私立,技專校院,1034,弘光科技大學,碩士班(日間),女,139,14,2,0,0,8,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,碩士在職專班,女,83,9,1,0,0,7,0,0,0,0,0,0,0
110,1,私立,技專校院,1034,弘光科技大學,博士班,女,11,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,一般大學,1035,中國醫藥大學,學士班(日間),男,2647,79,0,0,23,41,0,0,0,0,0,12,2
110,1,私立,一般大學,1035,中國醫藥大學,碩士班(日間),男,184,11,1,0,0,7,0,0,0,1,1,1,0
110,1,私立,一般大學,1035,中國醫藥大學,碩士在職專班,男,17,6,2,0,0,2,0,0,0,0,0,1,1
110,1,私立,一般大學,1035,中國醫藥大學,博士班,男,242,17,3,0,3,3,0,0,0,1,0,1,5
110,1,私立,一般大學,1035,中國醫藥大學,學士班(日間),女,3607,97,0,0,37,40,0,0,0,1,0,12,7
110,1,私立,一般大學,1035,中國醫藥大學,碩士班(日間),女,312,21,3,0,1,7,0,0,1,1,1,2,3
110,1,私立,一般大學,1035,中國醫藥大學,碩士在職專班,女,69,1,1,0,0,0,0,0,0,0,0,0,0
110,1,私立,一般大學,1035,中國醫藥大學,博士班,女,165,6,1,0,0,2,0,0,0,2,0,0,1
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,五專,男,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),男,4476,252,37,0,67,65,0,0,0,0,4,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),男,2594,174,17,4,11,97,0,0,0,13,3,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),男,186,14,1,0,2,6,0,0,0,0,0,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,男,21,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,五專,女,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),女,2134,101,4,0,35,36,0,0,1,0,2,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),女,1640,96,7,2,11,45,0,0,0,0,3,1,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),女,104,8,1,0,0,3,0,0,0,1,0,0,0
110,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,女,12,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),男,573,106,27,0,11,30,0,0,0,3,0,2,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,男,211,6,1,0,4,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),男,5567,259,17,2,92,85,0,0,1,13,8,16,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),男,4336,363,50,9,47,141,0,0,0,16,2,17,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),男,189,15,2,0,0,8,0,0,0,2,0,2,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,男,140,10,1,0,0,6,0,0,0,1,0,0,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,男,14,1,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),女,375,63,8,0,15,17,0,0,0,1,0,1,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,女,63,1,0,0,1,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),女,3164,152,5,2,74,44,0,0,2,4,6,6,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),女,2736,148,18,2,15,67,0,0,0,7,2,4,1
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),女,138,6,2,0,0,4,0,0,0,0,0,0,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,女,62,6,1,0,0,1,0,0,0,1,0,1,0
110,1,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),男,1,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),男,3179,150,23,16,62,5,0,0,2,3,4,4,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),男,1655,125,19,5,8,35,0,0,3,3,1,0,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),男,68,3,2,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,男,67,3,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),女,31,4,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),女,2614,143,7,22,73,2,2,0,1,6,11,1,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),女,1253,87,0,5,13,34,0,0,1,5,3,2,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),女,66,4,2,0,0,0,0,0,1,0,0,0,0
110,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,女,79,3,0,0,0,2,0,0,0,0,0,0,0
110,1,私立,一般大學,1039,玄奘大學,學士班(日間),男,681,63,9,0,24,11,0,0,0,2,2,1,5
110,1,私立,一般大學,1039,玄奘大學,學士班(進修),男,13,5,1,0,0,0,0,0,0,3,0,0,0
110,1,私立,一般大學,1039,玄奘大學,碩士班(日間),男,89,12,1,0,1,2,0,0,0,2,1,0,2
110,1,私立,一般大學,1039,玄奘大學,碩士在職專班,男,45,9,3,0,1,0,0,0,0,0,0,0,0
110,1,私立,一般大學,1039,玄奘大學,博士班,男,1,1,1,0,0,0,0,0,0,0,0,0,0
110,1,私立,一般大學,1039,玄奘大學,學士班(日間),女,949,86,7,0,46,2,0,0,1,10,1,2,8
110,1,私立,一般大學,1039,玄奘大學,學士班(進修),女,17,6,0,0,0,2,0,0,0,1,0,0,0
110,1,私立,一般大學,1039,玄奘大學,碩士班(日間),女,157,15,2,0,0,5,0,0,1,2,2,0,1
110,1,私立,一般大學,1039,玄奘大學,碩士在職專班,女,97,18,3,0,0,3,1,0,1,6,1,0,1
110,1,私立,一般大學,1039,玄奘大學,博士班,女,0,1,1,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1040,建國科技大學,二專(進修),男,41,8,0,0,5,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1040,建國科技大學,學士班(日間),男,2421,99,10,0,24,41,0,0,1,0,0,2,1
110,1,私立,技專校院,1040,建國科技大學,學士班(進修),男,1547,151,17,0,60,37,0,0,0,10,3,2,1
110,1,私立,技專校院,1040,建國科技大學,碩士班(日間),男,85,4,0,0,0,3,0,0,0,0,0,0,0
110,1,私立,技專校院,1040,建國科技大學,二專(進修),女,28,4,0,0,3,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1040,建國科技大學,學士班(日間),女,1114,55,3,0,11,26,0,1,1,1,1,2,0
110,1,私立,技專校院,1040,建國科技大學,學士班(進修),女,586,51,2,0,30,7,0,0,0,2,3,0,0
110,1,私立,技專校院,1040,建國科技大學,碩士班(日間),女,49,3,0,0,0,3,0,0,0,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,學士班(日間),男,2626,91,1,0,22,19,0,0,0,2,2,1,0
110,1,私立,技專校院,1041,明志科技大學,學士班(進修),男,268,11,0,0,4,6,0,0,0,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,碩士班(日間),男,348,25,0,0,0,8,0,0,1,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,碩士在職專班,男,17,2,1,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,博士班,男,29,2,0,0,0,2,0,0,0,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,學士班(日間),女,999,28,1,0,5,5,0,0,0,1,0,0,0
110,1,私立,技專校院,1041,明志科技大學,學士班(進修),女,15,1,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,碩士班(日間),女,125,8,0,0,1,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,碩士在職專班,女,3,0,0,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1041,明志科技大學,博士班,女,8,3,0,0,0,1,0,0,0,0,0,0,0
110,1,私立,技專校院,1042,高苑科技大學,二專(進修),男,91,17,0,0,1,4,0,0,0,7,0,1,0
110,1,私立,技專校院,1042,高苑科技大學,學士班(日間),男,1043,67,4,17,16,5,0,0,0,4,1,1,0
110,1,私立,技專校院,1042,高苑科技大學,學士班(進修),男,799,102,15,0,9,56,0,0,2,8,1,0,0
110,1,私立,技專校院,1042,高苑科技大學,碩士班(日間),男,45,4,1,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1042,高苑科技大學,碩士在職專班,男,117,13,0,0,0,5,0,0,0,2,0,0,0
110,1,私立,技專校院,1042,高苑科技大學,二專(進修),女,76,25,0,0,1,4,0,0,0,13,1,0,0
110,1,私立,技專校院,1042,高苑科技大學,學士班(日間),女,597,24,0,1,9,3,1,0,0,2,1,1,1
110,1,私立,技專校院,1042,高苑科技大學,學士班(進修),女,273,66,3,0,4,41,0,0,0,10,0,0,0
110,1,私立,技專校院,1042,高苑科技大學,碩士班(日間),女,38,2,1,0,0,0,0,0,0,0,0,0,0
110,1,私立,技專校院,1042,高苑科技大學,碩士在職專班,女,61,14,0,0,0,14,0,0,0,0,0,0,0
110,1,私立,技專校院,1043,大仁科技大學,二專(進修),男,47,8,0,0,0,2,0,0,0,1,0,1,0
110,1,私立,技專校院,1043,大仁科技大學,學士班(日間),男,1483,107,8,0,30,22,0,0,0,4,6,24,0
110,1,私立,技專校院,1043,大仁科技大學,學士班(進修),男,566,67,6,0,3,13,0,0,0,4,0,2,0
110,1,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,35,3,0,0,1,2,0,0,0,0,0,0,0
110,1,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,87,12,0,0,0,3,0,0,0,0,0,1,0
110,1,私立,技專校院,1043,大仁科技大學,二專(進修),女,45,3,0,0,0,0,0,0,0,1,0,2,0
110,1,私立,技專校院,1043,大仁科技大學,學士班(日間),女,1627,77,6,0,23,9,0,0,0,3,5,16,0
110,1,私立,技專校院,1043,大仁科技大學,學士班(進修),女,921,65,0,0,9,11,0,0,2,5,2,3,0
110,1,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,43,4,0,0,0,3,0,0,0,0,0,0,0
110,1,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,80,12,0,0,0,4,0,0,0,1,0,3,0
