學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),大陸地區來臺學位生小計,大陸地區來臺學位生男,大陸地區來臺學位生女,大陸地區來臺學位生數之在學比率(%)
110,私立,一般大學,1015,世新大學,03212017,新聞學系,學士班(日間),4,0,4,0.57
110,私立,一般大學,1015,世新大學,03214013,資訊傳播學系,學士班(日間),4,0,4,1.61
110,私立,一般大學,1015,世新大學,04121024,財務金融學系,學士班(日間),3,1,2,0.79
110,私立,一般大學,1015,世新大學,04131023,企業管理學系,學士班(日間),4,3,1,1.87
110,私立,一般大學,1015,世新大學,04143019,公共關係暨廣告學系,學士班(日間),6,0,6,0.82
110,私立,一般大學,1015,世新大學,04199025,傳播管理學系,學士班(日間),4,1,3,0.63
110,私立,一般大學,1015,世新大學,02322001,中國文學系,博士班,2,1,1,11.76
110,私立,一般大學,1015,世新大學,02111018,廣播電視電影學系,碩士班(日間),12,5,7,14.12
110,私立,一般大學,1015,世新大學,02111018,廣播電視電影學系,學士班(日間),11,3,8,1.02
110,私立,一般大學,1015,世新大學,03111005,經濟學系,學士班(日間),2,1,1,0.57
110,私立,一般大學,1015,世新大學,03214014,口語傳播暨社群媒體學系,學士班(日間),1,0,1,0.21
110,私立,一般大學,1015,世新大學,03214020,圖文傳播暨數位出版學系,學士班(日間),2,1,1,0.42
110,私立,一般大學,1015,世新大學,10151029,觀光學系,學士班(日間),1,1,0,0.16
110,私立,一般大學,1015,世新大學,03214012,傳播博士學位學程,博士班,20,8,12,41.67
110,私立,一般大學,1015,世新大學,04134009,行政管理學系,博士班,3,2,1,13.64
110,私立,一般大學,1015,世新大學,02112004,數位多媒體設計學系,碩士班(日間),3,2,1,11.54
110,私立,一般大學,1015,世新大學,02322001,中國文學系,碩士班(日間),3,0,3,23.08
110,私立,一般大學,1015,世新大學,03141007,性別研究所,碩士班(日間),3,1,2,7.89
110,私立,一般大學,1015,世新大學,03141008,社會心理學系,碩士班(日間),1,0,1,11.11
110,私立,一般大學,1015,世新大學,03214013,資訊傳播學系,碩士班(日間),1,0,1,7.69
110,私立,一般大學,1015,世新大學,04131023,企業管理學系,碩士班(日間),3,2,1,16.67
110,私立,一般大學,1015,世新大學,04143019,公共關係暨廣告學系,碩士班(日間),10,3,7,22.22
110,私立,一般大學,1015,世新大學,04199025,傳播管理學系,碩士班(日間),4,2,2,20.00
110,私立,一般大學,1015,世新大學,03111005,經濟學系,碩士班(日間),2,0,2,10.53
110,私立,一般大學,1015,世新大學,03212017,新聞學系,碩士班(日間),2,0,2,6.45
110,私立,一般大學,1015,世新大學,03214014,口語傳播暨社群媒體學系,碩士班(日間),1,1,0,4.76
110,私立,一般大學,1015,世新大學,03214020,圖文傳播暨數位出版學系,碩士班(日間),1,0,1,8.33
110,私立,一般大學,1015,世新大學,04134009,行政管理學系,碩士班(日間),1,0,1,6.25
110,私立,一般大學,1015,世新大學,10151029,觀光學系,碩士班(日間),2,0,2,10.00
110,私立,一般大學,1016,銘傳大學,02112012,數位媒體設計學系,學士班(日間),1,0,1,0.16
110,私立,一般大學,1016,銘傳大學,02112072,商業設計學系,學士班(日間),3,0,3,0.59
110,私立,一般大學,1016,銘傳大學,02311010,應用日語學系,學士班(日間),1,0,1,0.19
110,私立,一般大學,1016,銘傳大學,02323042,華語文教學學系,學士班(日間),1,0,1,0.27
110,私立,一般大學,1016,銘傳大學,03131054,諮商與工商心理學系,學士班(日間),3,1,2,0.99
110,私立,一般大學,1016,銘傳大學,03212046,新聞學系,學士班(日間),6,0,6,2.59
110,私立,一般大學,1016,銘傳大學,03213047,廣播電視學系,學士班(日間),2,0,2,0.48
110,私立,一般大學,1016,銘傳大學,03213064,新媒體暨傳播管理學系,學士班(日間),9,2,7,2.63
110,私立,一般大學,1016,銘傳大學,04111032,會計學系,學士班(日間),4,3,1,0.52
110,私立,一般大學,1016,銘傳大學,04123056,風險管理與保險學系,學士班(日間),2,0,2,0.36
110,私立,一般大學,1016,銘傳大學,04131061,國際企業學系,學士班(日間),1,0,1,0.12
110,私立,一般大學,1016,銘傳大學,04133022,醫療資訊與管理學系,學士班(日間),2,1,1,0.53
110,私立,一般大學,1016,銘傳大學,04199089,金融科技應用學士學位學程,學士班(日間),1,0,1,0.58
110,私立,一般大學,1016,銘傳大學,04211039,法律學系,學士班(日間),2,0,2,0.48
110,私立,一般大學,1016,銘傳大學,04131017,國際企業與貿易學士學位學程,學士班(日間),1,1,0,0.18
110,私立,一般大學,1016,銘傳大學,04131036,企業管理學系,學士班(日間),5,1,4,0.58
110,私立,一般大學,1016,銘傳大學,04143015,廣告暨策略行銷學系,學士班(日間),4,1,3,1.23
110,私立,一般大學,1016,銘傳大學,06131029,資訊工程學系,學士班(日間),4,3,1,0.89
110,私立,一般大學,1016,銘傳大學,06131045,資訊管理學系,學士班(日間),6,2,4,0.93
110,私立,一般大學,1016,銘傳大學,06134050,電腦與通訊工程學系,學士班(日間),3,2,1,0.81
110,私立,一般大學,1016,銘傳大學,10131044,餐旅管理學系,學士班(日間),1,1,0,0.25
110,私立,一般大學,1016,銘傳大學,10152076,休閒遊憩管理學系,學士班(日間),2,1,1,0.82
110,私立,一般大學,1016,銘傳大學,04131036,企業管理學系,博士班,16,6,10,36.36
110,私立,一般大學,1016,銘傳大學,02123073,商品設計學系創新設計與管理碩士班,碩士班(日間),2,1,1,7.69
110,私立,一般大學,1016,銘傳大學,03131054,諮商與工商心理學系,碩士班(日間),1,1,0,1.04
110,私立,一般大學,1016,銘傳大學,03213064,新媒體暨傳播管理學系,碩士班(日間),3,2,1,11.11
110,私立,一般大學,1016,銘傳大學,04121020,財務金融學系,碩士班(日間),4,2,2,12.50
110,私立,一般大學,1016,銘傳大學,04123056,風險管理與保險學系,碩士班(日間),2,0,2,9.52
110,私立,一般大學,1016,銘傳大學,04131061,國際企業學系,碩士班(日間),1,0,1,1.75
110,私立,一般大學,1016,銘傳大學,05121009,生物科技學系,碩士班(日間),1,1,0,5.56
110,私立,一般大學,1016,銘傳大學,07311026,建築學系,碩士班(日間),2,2,0,13.33
110,私立,一般大學,1016,銘傳大學,10151033,觀光事業學系,碩士班(日間),1,0,1,5.88
110,私立,一般大學,1016,銘傳大學,04212024,財金法律學系,學士班(日間),1,1,0,0.47
110,私立,一般大學,1016,銘傳大學,05121009,生物科技學系,學士班(日間),1,1,0,0.26
110,私立,一般大學,1016,銘傳大學,05421079,應用統計與資料科學學系,學士班(日間),4,0,4,1.12
110,私立,一般大學,1016,銘傳大學,06132078,資訊傳播工程學系,學士班(日間),2,2,0,0.49
110,私立,一般大學,1016,銘傳大學,07141025,電子工程學系,學士班(日間),3,3,0,0.86
110,私立,一般大學,1016,銘傳大學,07193043,生物醫學工程學系,學士班(日間),1,1,0,0.52
110,私立,一般大學,1016,銘傳大學,07311026,建築學系,學士班(日間),1,0,1,0.39
110,私立,一般大學,1016,銘傳大學,07313048,都市規劃與防災學系,學士班(日間),1,1,0,0.48
110,私立,一般大學,1016,銘傳大學,10151033,觀光事業學系,學士班(日間),2,1,1,0.68
110,私立,一般大學,1016,銘傳大學,02322002,應用中國文學系,博士班,6,5,1,24.00
110,私立,一般大學,1016,銘傳大學,02112072,商業設計學系設計創作與研究碩士班,碩士班(日間),1,0,1,5.56
110,私立,一般大學,1016,銘傳大學,04121059,經濟與金融學系,碩士班(日間),1,1,0,10.00
110,私立,一般大學,1016,銘傳大學,04131036,企業管理學系,碩士班(日間),3,1,2,5.66
110,私立,一般大學,1016,銘傳大學,06131029,資訊工程學系,碩士班(日間),3,3,0,12.00
110,私立,一般大學,1016,銘傳大學,06131045,資訊管理學系,碩士班(日間),2,1,1,10.00
110,私立,一般大學,1016,銘傳大學,02322002,應用中國文學系,學士班(日間),2,0,2,0.45
110,私立,一般大學,1016,銘傳大學,04121020,財務金融學系,學士班(日間),15,5,10,1.94
110,私立,一般大學,1016,銘傳大學,04121059,經濟與金融學系,學士班(日間),3,2,1,0.64
110,私立,一般大學,1017,實踐大學,02122009,時尚設計學系,學士班(日間),6,2,4,1.14
110,私立,一般大學,1017,實踐大學,02123014,工業產品設計學系,學士班(日間),5,2,3,1.91
110,私立,一般大學,1017,實踐大學,02125053,服飾設計與經營學系,學士班(日間),4,0,4,0.75
110,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,學士班(日間),9,3,6,2.32
110,私立,一般大學,1017,實踐大學,02125051,服裝設計學系,學士班(日間),7,1,6,1.28
110,私立,一般大學,1017,實踐大學,02151001,音樂學系,學士班(日間),1,0,1,0.56
110,私立,一般大學,1017,實踐大學,02311004,應用外語學系,學士班(日間),2,0,2,0.46
110,私立,一般大學,1017,實踐大學,04111019,會計學系,學士班(日間),5,3,2,1.15
110,私立,一般大學,1017,實踐大學,04123033,風險管理與保險學系,學士班(日間),1,0,1,0.25
110,私立,一般大學,1017,實踐大學,04131021,企業管理學系,學士班(日間),2,0,2,0.44
110,私立,一般大學,1017,實踐大學,05191043,食品營養與保健生技學系,學士班(日間),2,1,1,0.44
110,私立,一般大學,1017,實踐大學,07311041,建築設計學系,學士班(日間),6,2,4,2.61
110,私立,一般大學,1017,實踐大學,09221045,家庭研究與兒童發展學系,學士班(日間),2,0,2,0.89
110,私立,一般大學,1017,實踐大學,02311005,應用英語學系,學士班(日間),1,1,0,0.65
110,私立,一般大學,1017,實踐大學,04121029,財務金融學系,學士班(日間),2,0,2,0.45
110,私立,一般大學,1017,實踐大學,04131023,國際企業英語學士學位學程,學士班(日間),2,1,1,0.94
110,私立,一般大學,1017,實踐大學,04199036,管理學院創意產業博士班,博士班,15,5,10,46.88
110,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,碩士班(日間),7,3,4,13.21
110,私立,一般大學,1017,實踐大學,02123014,工業產品設計學系,碩士班(日間),3,1,2,4.55
110,私立,一般大學,1017,實踐大學,02125051,服裝設計學系,碩士班(日間),2,1,1,4.35
110,私立,一般大學,1017,實踐大學,04131021,企業管理學系,碩士班(日間),1,0,1,4.35
110,私立,一般大學,1017,實踐大學,04131023,國際企業英語碩士學位學程,碩士班(日間),2,1,1,16.67
110,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系,學士班(日間),4,0,4,0.72
110,私立,技專校院,1018,朝陽科技大學,02123004,工業設計系,學士班(日間),2,2,0,0.41
110,私立,技專校院,1018,朝陽科技大學,04123011,保險金融管理系,學士班(日間),3,2,1,0.47
110,私立,技專校院,1018,朝陽科技大學,06111023,資訊與通訊系,學士班(日間),1,1,0,0.22
110,私立,技專校院,1018,朝陽科技大學,07141020,資訊工程系,學士班(日間),3,3,0,0.67
110,私立,技專校院,1018,朝陽科技大學,02311001,應用英語系,學士班(日間),1,0,1,0.20
110,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系,學士班(日間),12,3,9,2.37
110,私立,技專校院,1018,朝陽科技大學,07321025,營建工程系博士班,博士班,1,1,0,14.29
110,私立,技專校院,1018,朝陽科技大學,07311028,建築系建築及都市設計碩士班,碩士班(日間),1,1,0,4.17
110,私立,技專校院,1018,朝陽科技大學,07311028,建築系,學士班(日間),4,3,1,0.88
110,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系,學士班(日間),3,1,2,0.83
110,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,學士班(日間),1,0,1,0.22
110,私立,技專校院,1018,朝陽科技大學,02122028,建築系建築及都市設計博士班,博士班,4,1,3,16.67
110,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系台灣產業策略發展博士班,博士班,1,0,1,2.50
110,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系碩士班,碩士班(日間),1,0,1,4.55
110,私立,技專校院,1018,朝陽科技大學,02123004,工業設計系碩士班,碩士班(日間),1,0,1,4.00
110,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系碩士班,碩士班(日間),1,1,0,4.35
110,私立,一般大學,1019,高雄醫學大學,09111046,口腔衛生學系,學士班(日間),1,0,1,0.74
110,私立,一般大學,1019,高雄醫學大學,09231049,醫學社會學與社會工作學系,學士班(日間),1,1,0,0.50
110,私立,一般大學,1019,高雄醫學大學,04133003,醫務管理暨醫療資訊學系,學士班(日間),1,1,0,0.45
110,私立,一般大學,1019,高雄醫學大學,05311017,醫藥暨應用化學系,學士班(日間),4,2,2,1.12
110,私立,一般大學,1019,高雄醫學大學,09161027,香粧品學系,學士班(日間),3,0,3,1.30
110,私立,一般大學,1019,高雄醫學大學,09161026,天然藥物研究所,博士班,1,0,1,4.76
110,私立,一般大學,1020,南華大學,04131029,企業管理學系管理科學博士班,博士班,1,0,1,2.08
110,私立,一般大學,1022,大同大學,04131007,事業經營學系,學士班(日間),4,3,1,0.94
110,私立,一般大學,1022,大同大學,06131006,資訊經營學系,學士班(日間),2,2,0,0.88
110,私立,一般大學,1022,大同大學,07141010,電機工程學系,學士班(日間),1,1,0,0.23
110,私立,一般大學,1022,大同大學,02112004,媒體設計學系,碩士班(日間),1,0,1,5.26
110,私立,一般大學,1022,大同大學,02123005,工業設計學系,碩士班(日間),1,0,1,2.22
110,私立,一般大學,1022,大同大學,02112004,媒體設計學系,學士班(日間),2,0,2,0.55
110,私立,一般大學,1022,大同大學,02123005,工業設計學系,學士班(日間),2,1,1,0.54
110,私立,一般大學,1022,大同大學,02311001,應用外語學系,學士班(日間),2,1,1,0.99
110,私立,一般大學,1022,大同大學,06131012,資訊工程學系,學士班(日間),4,4,0,0.86
110,私立,一般大學,1022,大同大學,02122003,設計科學研究所,博士班,19,12,7,28.79
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,02112008,視覺傳達設計系碩士班,碩士班(日間),2,2,0,5.71
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04199064,商管學院全球經營管理碩士班,碩士班(日間),2,1,1,1.98
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,06132038,多媒體與電腦娛樂科學系碩士班,碩士班(日間),2,1,1,5.00
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07151045,機械工程系碩士班,碩士班(日間),1,1,0,1.79
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,06132038,多媒體與電腦娛樂科學系,學士班(日間),1,1,0,0.20
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,02123010,創新產品設計系碩士班,碩士班(日間),1,1,0,3.70
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,02112008,視覺傳達設計系,學士班(日間),4,3,1,0.56
