學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
114,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,學士班(日間),8,5,3,10,2,8,9.42
114,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,學士班(日間),1,0,1,0,0,0,0.58
114,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,學士班(日間),5,3,2,4,2,2,3.88
114,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,學士班(日間),4,0,4,0,0,0,2.84
114,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,學士班(日間),1,0,1,0,0,0,0.54
114,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,學士班(日間),1,1,0,1,1,0,0.84
114,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(日間),2,1,1,0,0,0,0.91
114,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系,學士班(日間),2,1,1,0,0,0,0.80
114,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,學士班(日間),1,1,0,0,0,0,0.71
114,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,學士班(日間),1,1,0,0,0,0,0.43
114,公立,一般大學,0052,國立屏東大學,06131077,電腦科學與人工智慧學系,學士班(日間),0,0,0,1,1,0,0.51
114,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,學士班(日間),1,0,1,0,0,0,0.57
114,公立,一般大學,0052,國立屏東大學,04111038,會計學系,學士班(日間),1,1,0,0,0,0,0.26
114,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(日間),2,1,1,0,0,0,0.84
114,公立,一般大學,0052,國立屏東大學,07141068,智慧機器人學系,學士班(日間),1,1,0,0,0,0,0.60
114,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,碩士班(日間),0,0,0,1,0,1,0.75
114,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,碩士班(日間),0,0,0,2,2,0,5.71
114,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,碩士班(日間),0,0,0,1,1,0,4.17
114,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,碩士班(日間),1,1,0,0,0,0,9.09
114,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,學士班(日間),2,1,1,2,2,0,1.27
114,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,碩士班(日間),0,0,0,1,0,1,1.33
114,公立,一般大學,0052,國立屏東大學,01111001,教育學系,學士班(日間),0,0,0,1,1,0,0.28
114,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,學士班(日間),4,1,3,2,0,2,1.95
114,公立,一般大學,0052,國立屏東大學,01141014,體育學系,學士班(日間),1,1,0,3,3,0,2.01
114,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程系智慧自動化系統碩士班,碩士班(日間),0,0,0,1,1,0,2.27
114,公立,技專校院,0053,國立高雄科技大學,07211039,水產食品科學系碩士班,碩士班(日間),1,0,1,0,0,0,2.94
114,公立,技專校院,0053,國立高雄科技大學,10151055,海洋休閒管理系碩士班,碩士班(日間),2,2,0,0,0,0,13.33
114,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系,學士班(日間),3,2,1,0,0,0,1.30
114,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),1,0,1,0,0,0,0.47
114,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),4,2,2,5,3,2,2.09
114,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),4,1,3,0,0,0,0.93
114,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),14,10,4,0,0,0,6.11
114,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(日間),4,2,2,0,0,0,0.89
114,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系,學士班(日間),5,2,3,0,0,0,2.51
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),0,0,0,1,1,0,0.18
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(日間),15,3,12,0,0,0,7.01
114,公立,技專校院,0053,國立高雄科技大學,06131080,商務資訊應用系,學士班(日間),2,2,0,1,1,0,0.71
114,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系,學士班(日間),7,5,2,0,0,0,1.87
114,公立,技專校院,0053,國立高雄科技大學,06132005,智慧商務系,學士班(日間),1,1,0,0,0,0,0.29
114,公立,技專校院,0053,國立高雄科技大學,07141075,電腦與通訊工程系,學士班(日間),6,3,3,0,0,0,1.26
114,公立,技專校院,0053,國立高雄科技大學,07141081,半導體工程系_微電子應用技優領航專班,學士班(日間),2,1,1,0,0,0,1.32
114,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系(建工校區),學士班(日間),2,2,0,1,1,0,0.46
114,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程系,學士班(日間),2,2,0,0,0,0,0.31
114,公立,技專校院,0053,國立高雄科技大學,07141126,電機與資訊學院_智慧系統技優專班,學士班(日間),1,0,1,0,0,0,1.59
114,公立,技專校院,0053,國立高雄科技大學,07151072,機械工程系,學士班(日間),2,2,0,1,1,0,0.50
114,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系,學士班(日間),1,1,0,1,1,0,0.29
114,公立,技專校院,0053,國立高雄科技大學,07163029,造船及海洋工程系,學士班(日間),0,0,0,1,1,0,0.23
114,公立,技專校院,0053,國立高雄科技大學,07321077,土木工程系,學士班(日間),2,1,1,0,0,0,0.38
114,公立,技專校院,0053,國立高雄科技大學,08312047,水產養殖系,學士班(日間),4,3,1,0,0,0,1.09
114,公立,技專校院,0053,國立高雄科技大學,10414066,海事資訊科技系,學士班(日間),1,1,0,0,0,0,0.59
114,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系博士班(建工校區),博士班,0,0,0,1,1,0,1.52
114,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系碩士班,碩士班(日間),1,1,0,0,0,0,4.00
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系應用語言學與英語教學碩士班,碩士班(日間),1,0,1,1,0,1,5.71
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士班,碩士班(日間),1,0,1,1,1,0,5.71
114,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系碩士班,碩士班(日間),1,0,1,0,0,0,1.96
114,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),8,4,4,0,0,0,1.87
114,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系,學士班(日間),6,1,5,0,0,0,1.53
114,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,學士班(日間),22,5,17,0,0,0,8.76
114,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系,學士班(日間),1,1,0,1,0,1,0.85
114,公立,技專校院,0053,國立高雄科技大學,06131067,資訊工程系,學士班(日間),21,17,4,1,1,0,7.75
114,公立,技專校院,0053,國立高雄科技大學,07111085,化學工程與材料工程系,學士班(日間),1,0,1,0,0,0,0.23
114,公立,技專校院,0053,國立高雄科技大學,07141081,半導體工程系,學士班(日間),1,1,0,0,0,0,0.27
114,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系(第一校區),學士班(日間),2,0,2,0,0,0,0.67
114,公立,技專校院,0053,國立高雄科技大學,07151071,機電工程系,學士班(日間),1,1,0,0,0,0,0.21
114,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系,學士班(日間),2,2,0,0,0,0,0.83
114,公立,技專校院,0053,國立高雄科技大學,10151055,海洋休閒管理系,學士班(日間),7,3,4,1,1,0,3.79
114,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系,學士班(日間),6,2,4,1,0,1,4.22
114,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,學士班(日間),6,4,2,1,1,0,1.69
114,公立,技專校院,0053,國立高雄科技大學,10414061,航運技術系,學士班(日間),0,0,0,2,2,0,0.61
114,公立,技專校院,0053,國立高雄科技大學,04121052,財務金融學院博士班,博士班,0,0,0,1,1,0,9.09
114,公立,技專校院,0053,國立高雄科技大學,07211039,水產食品科學系博士班,博士班,1,1,0,0,0,0,50.00
114,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士班,碩士班(日間),0,0,0,3,0,3,17.65
114,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士班,碩士班(日間),0,0,0,1,1,0,2.56
114,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系碩士班,碩士班(日間),2,1,1,0,0,0,6.67
114,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系碩士班,碩士班(日間),3,2,1,1,1,0,5.71
114,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系碩士班,碩士班(日間),1,0,1,0,0,0,3.70
114,公立,技專校院,0053,國立高雄科技大學,05121010,海洋生物技術系碩士班,碩士班(日間),1,1,0,0,0,0,8.33
114,公立,技專校院,0053,國立高雄科技大學,06131080,商務資訊應用系碩士班,碩士班(日間),0,0,0,1,1,0,11.11
114,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系碩士班,碩士班(日間),1,0,1,0,0,0,1.64
114,公立,技專校院,0144,國立臺灣戲曲學院,02152007,劇場藝術學系,學士班(日間),2,0,2,1,0,1,2.83
114,公立,技專校院,0144,國立臺灣戲曲學院,02152009,民俗技藝學系,學士班(日間),0,0,0,1,0,1,1.14
114,公立,技專校院,0221,國立臺南護理專科學校,09131001,護理科,五專,1,0,1,0,0,0,0.08
114,公立,技專校院,0221,國立臺南護理專科學校,09211003,老人服務事業科,五專,1,1,0,0,0,0,0.41
114,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),2,1,1,14,3,11,8.33
114,私立,一般大學,1001,東海大學,02231010,哲學系,學士班(日間),2,1,1,8,7,1,4.50
114,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),2,0,2,12,5,7,3.17
114,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),0,0,0,2,2,0,0.40
114,私立,一般大學,1001,東海大學,04121024,財務金融學系,學士班(日間),4,2,2,0,0,0,0.79
114,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),17,7,10,6,4,2,3.12
114,私立,一般大學,1001,東海大學,04211027,法律學系,學士班(日間),0,0,0,2,2,0,0.39
114,私立,一般大學,1001,東海大學,05111028,生命科學系,學士班(日間),2,1,1,3,0,3,1.46
114,私立,一般大學,1001,東海大學,05411066,智慧計算暨應用數學系,學士班(日間),1,0,1,2,2,0,1.79
114,私立,一般大學,1001,東海大學,07111042,化學工程與材料工程學系,學士班(日間),0,0,0,2,2,0,0.49
114,私立,一般大學,1001,東海大學,07141037,電機工程學系,學士班(日間),0,0,0,2,1,1,0.50
114,私立,一般大學,1001,東海大學,07311048,建築學系,學士班(日間),1,1,0,3,2,1,1.98
114,私立,一般大學,1001,東海大學,08112051,畜產與生物科技學系,學士班(日間),0,0,0,2,1,1,0.52
114,私立,一般大學,1001,東海大學,09211063,高齡健康與運動科學學士學位學程,學士班(日間),1,1,0,3,1,2,2.37
114,私立,一般大學,1001,東海大學,05211065,永續科學與管理學士學位學程,學士班(日間),2,2,0,0,0,0,2.27
114,私立,一般大學,1001,東海大學,05311030,化學系,學士班(日間),2,2,0,0,0,0,0.48
114,私立,一般大學,1001,東海大學,06131039,資訊工程學系,學士班(日間),5,4,1,4,4,0,1.41
114,私立,一般大學,1001,東海大學,06134036,資訊管理學系,學士班(日間),3,2,1,4,4,0,2.54
114,私立,一般大學,1001,東海大學,07121045,環境科學與工程學系,學士班(日間),0,0,0,3,3,0,0.95
114,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),2,1,1,3,2,1,1.26
114,私立,一般大學,1001,東海大學,07211052,食品科學系,學士班(日間),8,2,6,1,0,1,2.47
114,私立,一般大學,1001,東海大學,09231053,社會工作學系,學士班(日間),1,0,1,10,5,5,2.21
114,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),9,2,7,10,4,6,7.20
114,私立,一般大學,1001,東海大學,99999064,國際學院不分系英語學士班,學士班(日間),8,5,3,0,0,0,17.02
114,私立,一般大學,1001,東海大學,03141014,社會學系,博士班,1,1,0,0,0,0,3.13
114,私立,一般大學,1001,東海大學,05331032,應用物理學系,博士班,0,0,0,1,1,0,33.33
114,私立,一般大學,1001,東海大學,02131002,美術學系,碩士班(日間),0,0,0,3,2,1,5.36
114,私立,一般大學,1001,東海大學,02231010,哲學系,碩士班(日間),1,1,0,3,2,1,21.05
114,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,碩士班(日間),0,0,0,1,1,0,5.88
114,私立,一般大學,1001,東海大學,02151003,音樂學系,碩士班(日間),0,0,0,2,0,2,3.03
114,私立,一般大學,1001,東海大學,02152058,表演藝術與創作碩士學位學程,碩士班(日間),0,0,0,1,0,1,5.56
114,私立,一般大學,1001,東海大學,02322004,中國文學系,碩士班(日間),0,0,0,1,0,1,2.50
114,私立,一般大學,1001,東海大學,02323062,華語文教學國際碩士學位學程,碩士班(日間),1,0,1,0,0,0,3.70
114,私立,一般大學,1001,東海大學,03141014,社會學系,碩士班(日間),0,0,0,1,1,0,3.23
114,私立,一般大學,1001,東海大學,09231053,社會工作學系,碩士班(日間),0,0,0,1,0,1,1.41
114,私立,一般大學,1001,東海大學,04131059,國際企業管理碩士學位學程,碩士班(日間),6,2,4,1,1,0,9.33
114,私立,一般大學,1001,東海大學,06133047,數位創新碩士學位學程,碩士班(日間),1,0,1,1,1,0,5.00
114,私立,一般大學,1001,東海大學,06133047,數位創新碩士學位學程數位創新與資訊科技產學碩士專班,碩士班(日間),2,2,0,0,0,0,50.00
114,私立,一般大學,1001,東海大學,02123011,工業設計學系,學士班(日間),2,0,2,0,0,0,1.17
114,私立,一般大學,1001,東海大學,02151003,音樂學系,學士班(日間),9,5,4,5,2,3,10.29
114,私立,一般大學,1001,東海大學,02221009,歷史學系,學士班(日間),1,1,0,3,0,3,1.57
114,私立,一般大學,1001,東海大學,02299070,博雅學士學位學程,學士班(日間),0,0,0,1,1,0,5.26
114,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),4,2,2,5,3,2,2.17
114,私立,一般大學,1001,東海大學,02322004,中國文學系,學士班(日間),3,1,2,3,1,2,1.49
114,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),2,0,2,0,0,0,0.57
114,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),4,4,0,6,3,3,2.87
114,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),1,0,1,1,1,0,0.44
114,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),3,2,1,1,1,0,1.59
114,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),30,16,14,0,0,0,5.42
114,私立,一般大學,1002,輔仁大學,01114046,教育領導與科技發展學士學位學程,學士班(日間),0,0,0,1,1,0,0.72
114,私立,一般大學,1002,輔仁大學,02122078,應用美術學系,學士班(日間),6,0,6,9,2,7,5.23
114,私立,一般大學,1002,輔仁大學,02151034,音樂學系,學士班(日間),4,1,3,1,1,0,2.81
114,私立,一般大學,1002,輔仁大學,02211019,宗教學系,學士班(日間),2,1,1,7,4,3,3.81
114,私立,一般大學,1002,輔仁大學,02231037,哲學系,學士班(日間),2,1,1,5,4,1,1.80
114,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),4,0,4,12,6,6,3.08
114,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),0,0,0,2,0,2,0.76
114,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),5,1,4,4,1,3,3.52
114,私立,一般大學,1002,輔仁大學,02311103,國際溝通與科技創新學士學位學程,學士班(日間),1,1,0,0,0,0,1.69
114,私立,一般大學,1002,輔仁大學,02322003,中國文學系,學士班(日間),2,1,1,5,3,2,1.51
114,私立,一般大學,1002,輔仁大學,03111055,經濟學系,學士班(日間),0,0,0,6,4,2,1.26
114,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),19,4,15,13,5,8,3.14
114,私立,一般大學,1002,輔仁大學,02221074,歷史學系,學士班(日間),1,0,1,5,5,0,1.33
