學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
114,公立,一般大學,0005,國立成功大學,04199024,海洋科技與事務研究所,日間,碩士班,9,0,8,0,88.89,"1.本所特色領域區分「管理」、「法律」、「科技」三大領域。  2.以科技知識為基礎,結合海洋及海岸之法政、管理專業訓練,從事海洋事務與環境資源管理之研究,為自然科學與社會科學領域結合之跨領域研究所  3.本所為台灣唯一具有博士班之海洋事務研究所,可供學生繼續深造。",http://web1.iotma.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,04199024,海洋科技與事務研究所,日間,博士班,2,1,1,0,100.00,"1.本所特色領域區分「管理」、「法律」、「科技」三大領域。  2.以科技知識為基礎,結合海洋及海岸之法政、管理專業訓練,從事海洋事務與環境資源管理之研究,為自然科學與社會科學領域結合之跨領域研究所  3.本所為台灣唯一具有博士班之海洋事務研究所,可供學生繼續深造。",http://web1.iotma.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,日間,學士班(含四技),56,0,54,5,96.72,"本系所教學以數量方法和資訊科技為核心,應用於產業界之生產與管理,注重專業課程與實務模擬,養成學生正確的管理哲學思想和研究創新精神,因應電腦化、網路化的時代來臨,在教學上,學生在了解方法基礎的原理之後,更重要的是能透過各項硬體設施,拉近學生與科技的距離,實際操作各種應用軟體,熟稔電腦化工具,以更有效率的方式達到相同的效果,這將是提升學生競爭力的利器。本系所因此更加強資訊管理與工業管理相關課程之教學研究,以順應當前管理發展的趨勢。",https://iim.ncku.edu.tw/p/412-1138-20232.php?Lang=zh-tw
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,日間,碩士班,41,0,41,3,100.00,"本所碩士班招生方式則分為推薦甄試及筆試入學兩種,甄試項目分為書面審核及面試,審核成績通過者通知其參加面試,其中審查成績特殊優異者,可直接錄取(以組錄取名額1/2為限),不必參與面試。碩士班招生共42名,每組皆須考英文,其中甲組考試科目為統計學、作業研究；乙組考試科目為統計學、生產與作業管理；其中推薦甄試入學招生人數23名,佔總招生比例54.76%,均已超過教育部指標值。",https://iim.ncku.edu.tw/p/412-1138-20232.php?Lang=zh-tw
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,在職,碩士班,37,0,37,0,100.00,"本系於民國90年成立碩士在職專班,秉持著為國家培育工業管理與資訊管理專業人才為信念,傳授理論知識與實務能力,提供各界人士進一步學習新知的機會。課程規劃方面著重於理論與實務應用之結合以及個案之研討,藉以引導學生能將所學應用在工作上,分享彼此的工作經驗,並滿足其對管理專業知識及個人生涯成長之需求。 本系擁有專業之師資並依產業之需求及脈動開設課程,師資專長涵蓋資料庫管理、網路管理、資料探勘、統計方法、可靠度管理、策略競局、專案管理、供應鏈管理、物流管理系統、組織行為、人力資源管理、供應鏈管理、領導理論、品質工程、產業電子化策略、多變量分析與應用、實驗設計、決策方法、不確定決策方法與案例分析等課程。",https://iim.ncku.edu.tw/p/412-1138-20232.php?Lang=zh-tw
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,日間,博士班,3,0,2,0,66.67,1.開設進階課程以進行工業與資訊管理系統的專門研究。  2.藉由獨立執行研究計畫加強學生研究能力。  3.在研究論壇和講習會的參與過程中豐富學生研究歷程。,https://iim.ncku.edu.tw/p/412-1138-20232.php?Lang=zh-tw
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,日間,學士班(含四技),58,0,58,3,100.00,"法律系自1996年創辦迄今,已成為南部地區擁有學士至博士班完整法學教育體系的學府。秉持著國立成功大學創校九十年來所建立窮理致知的篤實學風,鼓勵跨域合作,兼具多元發展之原則。教學宗旨為紮根法學基礎研究,並強化本校綜合性大學與科際整合的特性,設計相關課程,以基礎法學為根基,從事與經濟、貿易、勞工、環保與科技法律等相關法學之研究。除了充實法律專業知識外,更重視獨立思辨,解決問題的能力以及培養關懷社會、利他奉獻的精神,以成為值得社會大眾信賴的法律人。",http://www.law.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,日間,碩士班,39,0,39,2,100.00,"本系自民國八十五學年度起正式招生以來,即致力於平衡南北法律人才之落差與落實區域發展理念之貫徹,以南部優秀學生為招生主要群體,兼顧及北部與中部學生的多元化,歷來,業已培育出眾多傑出、優秀的法律人。本系對於南北法學教育的失衡天平,注入全新的力量,重視專業法律人才之養成與獨立思考與判斷能力之陶冶,並致力培育全方位的法律人才。",http://www.law.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,在職,碩士班,27,0,27,0,100.00,"本系碩士在職專班以培養擁有科際整合、縮短理論與實務差距能力的法律人才為發展目標。自111學年度分為甲組（法律專業組）及乙組（科際整合組）。本專班提供學生研習與其他領域有密切關係的科際整合專題研究、理論與實務對話等課程,以培養及深化其法學專業能力。",http://www.law.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,日間,博士班,5,0,5,0,100.00,"本系除著重必要共通基礎法學之養成訓練外,更將結合本校豐沛之學系資源,培育當前國內與國際政經社科文環境變遷所需之全方位法律人。",http://www.law.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,05111003,生命科學系,日間,學士班(含四技),55,0,51,9,93.75,"1. 本系旨在培養具備整體生命科學知能及擁有生活基本知識和涵養的現代公民,課程上亦積極推動與產業相互之連結,歡迎對探討生命科學奧秘有興趣之青年報考。  2. 學生需親自操作實驗以奠定基礎專業能力,部分實驗需透過色彩或圖像觀察判定結果,基於考量實驗操作危險性與結果判定之需要,學生須具備獨立操作能力及個人安全維護能力。",https://www.bio.ncku.edu.tw/index/information
114,公立,一般大學,0005,國立成功大學,05111003,生命科學系,日間,碩士班,28,0,21,0,75.00,"1. 本系旨在培養具備整體生命科學知能及擁有生活基本知識和涵養的現代公民,課程上亦積極推動與產業相互之連結,歡迎對探討生命科學奧秘有興趣之青年報考。  2. 學生需親自操作實驗以奠定基礎專業能力,部分實驗需透過色彩或圖像觀察判定結果,基於考量實驗操作危險性與結果判定之需要,學生須具備獨立操作能力及個人安全維護能力。",https://www.bio.ncku.edu.tw/index/information
114,公立,一般大學,0005,國立成功大學,05111003,生命科學系,日間,博士班,4,0,3,1,80.00,"1. 本系旨在培養具備整體生命科學知能及擁有生活基本知識和涵養的現代公民,課程上亦積極推動與產業相互之連結,歡迎對探討生命科學奧秘有興趣之青年報考。  2. 學生需親自操作實驗以奠定基礎專業能力,部分實驗需透過色彩或圖像觀察判定結果,基於考量實驗操作危險性與結果判定之需要,學生須具備獨立操作能力及個人安全維護能力。",https://www.bio.ncku.edu.tw/index/information
114,公立,一般大學,0005,國立成功大學,05111132,熱帶植物與微生物科學研究所,日間,碩士班,8,0,8,1,100.00,"成功大學自 2008年起設立本 「熱帶植物科學研究所」,期以解決本土農業問題為己任,；近年鑑於植物與環境之關係密不可分,微生物更在植物生理與土壤健康上扮演舉足輕重的角色,本所自108學年度更名為「熱帶植物與微生物科學研究所」,以更符合植物科學研究與永續農業的重心。研究重點囊括兩大部分：(1)植物功能性機制及(2)微生物與植物、環境互動機制,放眼國際上重要農業議題。這些研究成果將回饋給在地農民發展永續農業,讓社會責任的實踐肩負在本所發展目標中。",https://itps.ncku.edu.tw/p/412-1148-84.php?Lang=zh-tw
114,公立,一般大學,0005,國立成功大學,05121008,生物科技與產業科學系,日間,學士班(含四技),34,0,33,21,98.18,"國立成功大學生物科技與產業科學系包含「農業與海洋生物科技產業學群」及「生物醫學科技產業學群」兩大學群,本系乃「立基於生物科技,以實務執行為重點」,著眼於未來世界生物科技產業發展需要,結合基礎、創新與實用,培養具備基礎研究與前瞻生物技術之應用能力的生技產業永續經營先導人才。",https://dbbs.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,05121008,生物科技與產業科學系,日間,碩士班,35,0,23,1,66.67,"國立成功大學生物科技與產業科學系包含「農業與海洋生物科技產業學群」及「生物醫學科技產業學群」兩大學群,本系乃「立基於生物科技,以實務執行為重點」,著眼於未來世界生物科技產業發展需要,結合基礎、創新與實用,培養具備基礎研究與前瞻生物技術之應用能力的生技產業永續經營先導人才。",https://dbbs.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,05121008,生物科技與產業科學系,日間,博士班,6,0,6,2,100.00,"國立成功大學生物科技與產業科學系包含「農業與海洋生物科技產業學群」及「生物醫學科技產業學群」兩大學群,本系乃「立基於生物科技,以實務執行為重點」,著眼於未來世界生物科技產業發展需要,結合基礎、創新與實用,培養具備基礎研究與前瞻生物技術之應用能力的生技產業永續經營先導人才。",https://dbbs.ncku.edu.tw/
114,公立,一般大學,0005,國立成功大學,05122009,微生物及免疫學研究所,日間,碩士班,25,0,25,0,100.00,"1. 研究與教學並重,重視學生專題討論,組成各種書報討論會。  2.組成登革病毒、腸病毒、A群鏈球菌及困難梭狀桿菌致病機轉、氣喘、癌症、天然藥物健康食品…等研究群,重點發展。  3.重視學術氣氛的培養,養成學生自動自發的精神及樂觀進取之學習態度。",http://micimmun.ncku.edu.tw/index.php
114,公立,一般大學,0005,國立成功大學,05123010,生物化學暨分子生物學研究所,日間,碩士班,26,0,26,0,100.00,"1.專任教師教學與學術專長符合  本所課程皆依教師專長與研究領域而開設,專任教師皆具博士生物醫學博士學位,具備之學術專長配合所內發展方向,強調其專業能力與未來個人發展潛能,教師所開設之課程符合其專長領域。  2.課程規劃與核心能力相符  為提升學習成效,教師用心規劃課程,精心設計教學大綱且運用多元教學方法提升教學品質,畢業後能投入生物技術相關領域服務或進一步修讀博士學位。  3.研究與專業表現成果傑出  本所研究發展以臨床醫學為目標,研究範圍包括癌症分子生物學、訊息傳遞系統、酵素學、蛋白質化學、中間代謝、心臟血管疾病、結構生物學、生醫奈米和基因治療等。  4.產學表現與創新與科技技術轉移成功經驗  國內產學合作的困難在於教授偏重學術研究,與產業接觸不多,導致部分研發成果無法產生創新及加值服務。生化所於產學合作方向已跳脫舊思維,將研究成果成為具高度商業化的技術,締造了不凡的產業。",http://biochem.ncku.edu.tw/bin/home.php
